epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,8434.4,1.07598,10.9916,0.91702,0.61142,0.31511,0.46132,0.3171,0.92147,9.42029,0.83635,0.0001604,0.0001604,0.0001604
62,8608.62,1.08829,11.069,0.92235,0.66114,0.31725,0.46775,0.32225,1.02387,9.41872,0.8423,0.00015974,0.00015974,0.00015974
63,8788.53,1.10227,11.2115,0.93107,0.62789,0.31217,0.45863,0.30773,1.02494,9.34694,0.8448,0.00015908,0.00015908,0.00015908
64,8961.37,1.076,11.1307,0.91769,0.70745,0.30158,0.45278,0.31593,0.93792,9.30114,0.83503,0.00015842,0.00015842,0.00015842
65,9120.37,1.08883,11.1141,0.92207,0.71083,0.2984,0.46153,0.31653,0.91048,9.36536,0.83523,0.00015776,0.00015776,0.00015776
66,9280.89,1.09421,11.212,0.91495,0.67447,0.30692,0.45932,0.31787,0.97766,9.31079,0.83428,0.0001571,0.0001571,0.0001571
67,9447.35,1.09451,11.1267,0.92835,0.70186,0.28923,0.45514,0.33091,0.89868,9.29209,0.82831,0.00015644,0.00015644,0.00015644
68,9630.15,1.0964,11.1932,0.91655,0.72632,0.29723,0.45906,0.32953,0.89235,9.32187,0.83068,0.00015578,0.00015578,0.00015578
69,9789.45,1.10751,11.2486,0.92429,0.73024,0.30637,0.45969,0.30947,0.99612,9.33267,0.83804,0.00015512,0.00015512,0.00015512
70,9966.75,1.07141,10.8943,0.92522,0.67695,0.29387,0.43853,0.30494,0.88574,9.27817,0.82995,0.00015446,0.00015446,0.00015446
71,10142.1,1.09057,11.128,0.92188,0.69352,0.30978,0.45783,0.31553,0.96757,9.2037,0.83499,0.0001538,0.0001538,0.0001538
72,10308,1.07897,10.8726,0.90927,0.63463,0.30663,0.45628,0.30778,1.02331,9.38803,0.841,0.00015314,0.00015314,0.00015314
73,10480.6,1.06765,10.8199,0.90723,0.68917,0.30704,0.45112,0.31367,1.02674,9.41079,0.84185,0.00015248,0.00015248,0.00015248
74,10642.8,1.0585,11.008,0.91149,0.72958,0.30382,0.44771,0.3128,0.96328,9.26714,0.83955,0.00015182,0.00015182,0.00015182
75,10802.9,1.094,10.9842,0.92812,0.71,0.30463,0.45162,0.31845,0.93204,9.36872,0.84188,0.00015116,0.00015116,0.00015116
76,10941.7,1.08162,10.9036,0.92017,0.74312,0.3,0.45017,0.32048,0.88597,9.10947,0.83111,0.0001505,0.0001505,0.0001505
77,11115.9,1.10004,11.0422,0.92671,0.69167,0.3018,0.45874,0.31373,0.93693,9.24583,0.83313,0.00014984,0.00014984,0.00014984
78,11295.9,1.05753,10.8957,0.9111,0.71019,0.3044,0.46592,0.32408,0.96165,9.29758,0.8408,0.00014918,0.00014918,0.00014918
79,11465.2,1.07779,10.7503,0.9199,0.67473,0.30888,0.44766,0.31658,0.97725,9.35046,0.83924,0.00014852,0.00014852,0.00014852
80,11629.5,1.08092,11.0719,0.9042,0.69292,0.30106,0.45228,0.32325,0.91424,9.25287,0.8269,0.00014786,0.00014786,0.00014786
81,11803.8,1.06504,10.8735,0.90856,0.66413,0.3092,0.4574,0.33234,0.87063,9.12349,0.831,0.0001472,0.0001472,0.0001472
82,11930.9,1.07946,10.9291,0.92165,0.669,0.30859,0.45864,0.32675,0.92404,9.08086,0.83422,0.00014654,0.00014654,0.00014654
83,12054.8,1.03728,10.8058,0.90457,0.71125,0.30152,0.4489,0.31482,0.93144,9.11814,0.83442,0.00014588,0.00014588,0.00014588
84,12180.4,1.07448,10.8763,0.91092,0.67533,0.31031,0.45827,0.31809,0.96656,9.11062,0.83817,0.00014522,0.00014522,0.00014522
85,12303,1.03405,10.7003,0.89843,0.7512,0.30272,0.46904,0.33407,0.9468,9.10917,0.82983,0.00014456,0.00014456,0.00014456
86,12425.4,1.06182,10.939,0.91729,0.67836,0.31436,0.46226,0.32816,0.91253,9.08809,0.82872,0.0001439,0.0001439,0.0001439
87,12556.1,1.06333,10.8602,0.9101,0.74347,0.29814,0.45926,0.32238,0.93537,9.1072,0.83095,0.00014324,0.00014324,0.00014324
88,12683.5,1.0625,10.9161,0.91033,0.72347,0.30879,0.47627,0.31033,1.04833,9.26484,0.84825,0.00014258,0.00014258,0.00014258
89,12803.3,1.04921,10.8108,0.90637,0.69093,0.31975,0.474,0.32155,0.98975,9.1709,0.84072,0.00014192,0.00014192,0.00014192
90,12929.3,1.04635,10.7473,0.91519,0.71914,0.31311,0.47467,0.33535,0.93419,9.16072,0.83991,0.00014126,0.00014126,0.00014126
91,13083.2,1.04506,10.7187,0.90683,0.69386,0.31344,0.46926,0.32625,0.93676,9.25787,0.83653,0.0001406,0.0001406,0.0001406
92,13305.1,1.05956,10.721,0.9139,0.67213,0.31325,0.46236,0.33424,0.88644,9.04267,0.82868,0.00013994,0.00013994,0.00013994
93,13494.6,1.06064,10.5304,0.91719,0.75688,0.30378,0.46535,0.32505,0.9157,9.08727,0.83304,0.00013928,0.00013928,0.00013928
