epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3462.9,0.5653,1.45168,0.80971,0.74395,0.3227,0.50534,0.41295,0.50604,1.36016,0.78835,0.000246313,0.000246313,0.000246313
43,3544.08,0.57066,1.45114,0.80659,0.75661,0.32624,0.51739,0.41746,0.55655,1.35739,0.78788,0.000240125,0.000240125,0.000240125
44,3625.98,0.57532,1.44068,0.8158,0.74009,0.33608,0.51078,0.41637,0.52169,1.36506,0.78326,0.000233938,0.000233938,0.000233938
45,3707.7,0.55656,1.42234,0.80368,0.77433,0.33143,0.50326,0.39947,0.53548,1.36668,0.7876,0.00022775,0.00022775,0.00022775
46,3789.78,0.54787,1.40704,0.79867,0.76444,0.33208,0.49826,0.40538,0.50603,1.35392,0.78664,0.000221562,0.000221562,0.000221562
47,3871.23,0.54644,1.41461,0.80764,0.82057,0.31359,0.50178,0.41367,0.53484,1.3679,0.78175,0.000215375,0.000215375,0.000215375
48,3952.15,0.5642,1.41024,0.81594,0.75895,0.31931,0.50204,0.42144,0.48637,1.35095,0.77874,0.000209188,0.000209188,0.000209188
49,4033.57,0.53914,1.39531,0.79885,0.76756,0.32407,0.50123,0.41348,0.47056,1.33999,0.78138,0.000203,0.000203,0.000203
50,4115.01,0.54318,1.41704,0.80643,0.76237,0.32086,0.50697,0.4153,0.52034,1.34526,0.77922,0.000196812,0.000196812,0.000196812
51,4196.79,0.53278,1.39666,0.79513,0.80059,0.3226,0.51208,0.42441,0.54738,1.32278,0.78085,0.000190625,0.000190625,0.000190625
52,4278.08,0.55493,1.37403,0.80436,0.78273,0.32621,0.50416,0.42149,0.46359,1.32891,0.77762,0.000184438,0.000184438,0.000184438
53,4360.37,0.52704,1.39429,0.79878,0.82924,0.31321,0.49693,0.41104,0.42135,1.33838,0.77457,0.00017825,0.00017825,0.00017825
54,4442.11,0.54307,1.38973,0.80426,0.80851,0.31553,0.49839,0.41642,0.43848,1.34354,0.77211,0.000172063,0.000172063,0.000172063
55,4523.76,0.52139,1.37708,0.80265,0.8304,0.32089,0.50497,0.41982,0.49923,1.33903,0.77567,0.000165875,0.000165875,0.000165875
56,4604.47,0.50536,1.38223,0.79523,0.7911,0.31733,0.49401,0.41349,0.46026,1.32905,0.77594,0.000159688,0.000159688,0.000159688
57,4685.47,0.50368,1.37945,0.79698,0.81416,0.31277,0.49807,0.41204,0.46013,1.33326,0.77466,0.0001535,0.0001535,0.0001535
58,4766.14,0.50743,1.38769,0.79923,0.76693,0.32042,0.49542,0.41805,0.42359,1.32796,0.77242,0.000147312,0.000147312,0.000147312
59,4848.03,0.5128,1.39122,0.79973,0.80649,0.32313,0.50674,0.43176,0.46157,1.3179,0.77486,0.000141125,0.000141125,0.000141125
60,4935.03,0.49202,1.33988,0.79511,0.82076,0.31528,0.50383,0.4229,0.44193,1.32297,0.77492,0.000134937,0.000134937,0.000134937
61,5016.97,0.50986,1.36057,0.79757,0.77232,0.32515,0.50058,0.42482,0.45626,1.31074,0.77529,0.00012875,0.00012875,0.00012875
62,5099.17,0.50117,1.38464,0.80125,0.78396,0.3242,0.50465,0.43143,0.42273,1.32292,0.77292,0.000122563,0.000122563,0.000122563
63,5180.23,0.48794,1.33755,0.7986,0.80606,0.32269,0.50823,0.43385,0.43912,1.31616,0.77194,0.000116375,0.000116375,0.000116375
64,5254.13,0.49547,1.34473,0.79431,0.74916,0.32843,0.50738,0.43247,0.41992,1.32449,0.77023,0.000110188,0.000110188,0.000110188
65,5326.54,0.47989,1.32861,0.79661,0.80295,0.31891,0.50408,0.42877,0.42403,1.32919,0.77305,0.000104,0.000104,0.000104
66,5403.38,0.47906,1.34959,0.79324,0.82823,0.3222,0.50639,0.43038,0.40957,1.32394,0.77198,9.78125e-05,9.78125e-05,9.78125e-05
67,5486.7,0.47504,1.35432,0.7929,0.79125,0.31435,0.49781,0.42222,0.42081,1.34364,0.77181,9.1625e-05,9.1625e-05,9.1625e-05
68,5879.18,0.47,1.35234,0.79975,0.81316,0.31648,0.50282,0.42769,0.4136,1.3238,0.77365,8.54375e-05,8.54375e-05,8.54375e-05
69,5966.45,0.46953,1.32727,0.79071,0.83393,0.32491,0.50682,0.43548,0.39958,1.30254,0.77168,7.925e-05,7.925e-05,7.925e-05
70,6049.67,0.45778,1.32144,0.7922,0.80703,0.31877,0.50799,0.43314,0.41464,1.31421,0.77142,7.30625e-05,7.30625e-05,7.30625e-05
71,6127.78,0.41716,1.26253,0.78169,0.82239,0.31101,0.50399,0.42331,0.43561,1.31768,0.77394,6.6875e-05,6.6875e-05,6.6875e-05
72,6207.95,0.41123,1.24971,0.77469,0.82248,0.32158,0.51095,0.43599,0.42339,1.29602,0.77127,6.06875e-05,6.06875e-05,6.06875e-05
73,6282.45,0.40838,1.2474,0.78021,0.84778,0.32344,0.51657,0.44359,0.41737,1.29698,0.77049,5.45e-05,5.45e-05,5.45e-05
74,6357.1,0.3916,1.24167,0.77668,0.8362,0.32428,0.51371,0.43799,0.40175,1.29275,0.77183,4.83125e-05,4.83125e-05,4.83125e-05
75,6431.46,0.40049,1.23539,0.78442,0.8314,0.32661,0.51417,0.44234,0.40397,1.29252,0.77184,4.2125e-05,4.2125e-05,4.2125e-05
76,6507.62,0.40374,1.2378,0.78175,0.84451,0.32181,0.51336,0.44243,0.39891,1.29096,0.7697,3.59375e-05,3.59375e-05,3.59375e-05
77,6582.38,0.39342,1.2298,0.7812,0.85634,0.32172,0.51038,0.44004,0.40754,1.28891,0.76951,2.975e-05,2.975e-05,2.975e-05
78,6657.64,0.38586,1.23292,0.78127,0.82919,0.32601,0.5146,0.44426,0.39027,1.28802,0.76973,2.35625e-05,2.35625e-05,2.35625e-05
79,6731.74,0.39002,1.22378,0.77585,0.83442,0.32643,0.51357,0.44724,0.37877,1.28565,0.76821,1.7375e-05,1.7375e-05,1.7375e-05
80,6807.99,0.39214,1.24023,0.77755,0.83134,0.32969,0.51277,0.44749,0.38614,1.28738,0.76781,1.11875e-05,1.11875e-05,1.11875e-05
