epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,28121.3,1.01304,10.2807,0.88629,0.73311,0.33634,0.49065,0.3411,0.87978,8.72983,0.82008,8.186e-05,8.186e-05,8.186e-05
181,28285.2,0.99455,10.0458,0.88337,0.71701,0.32795,0.49348,0.35214,0.8277,8.75029,0.81611,8.12e-05,8.12e-05,8.12e-05
182,28444.2,1.003,10.16,0.89264,0.71544,0.32199,0.49245,0.35448,0.81774,8.64429,0.81757,8.054e-05,8.054e-05,8.054e-05
183,28618.3,1.01608,10.3303,0.89456,0.72852,0.32542,0.49979,0.35221,0.81838,8.55952,0.81767,7.988e-05,7.988e-05,7.988e-05
184,28794.2,0.9944,10.3059,0.87825,0.74932,0.33427,0.49359,0.34813,0.824,8.71409,0.81487,7.922e-05,7.922e-05,7.922e-05
185,28972.6,0.97498,10.1119,0.8784,0.7503,0.32631,0.48897,0.35524,0.78434,8.61184,0.81162,7.856e-05,7.856e-05,7.856e-05
186,29164.2,1.03089,10.2878,0.89482,0.74666,0.32259,0.49062,0.33513,0.85571,8.72316,0.82275,7.79e-05,7.79e-05,7.79e-05
187,29331.3,1.02133,10.246,0.89517,0.77446,0.32101,0.49098,0.34997,0.80419,8.68908,0.8139,7.724e-05,7.724e-05,7.724e-05
188,29520.1,1.01464,10.1277,0.88662,0.73354,0.33393,0.49831,0.3561,0.78828,8.61346,0.81149,7.658e-05,7.658e-05,7.658e-05
189,29711.1,1.00699,10.1359,0.88589,0.71092,0.31839,0.48608,0.33666,0.82781,8.70002,0.82158,7.592e-05,7.592e-05,7.592e-05
190,29864.4,1.0076,10.2659,0.88737,0.72474,0.32732,0.48569,0.34017,0.83281,8.65208,0.82245,7.526e-05,7.526e-05,7.526e-05
191,29979.2,0.98489,10.1659,0.8811,0.72036,0.32966,0.49037,0.34086,0.86254,8.78455,0.82173,7.46e-05,7.46e-05,7.46e-05
192,30137.6,1.00712,10.1533,0.88521,0.71291,0.34751,0.50159,0.36052,0.80071,8.63521,0.81435,7.394e-05,7.394e-05,7.394e-05
193,30299.8,0.98932,10.0878,0.88894,0.70068,0.32807,0.48576,0.34978,0.77176,8.60033,0.81898,7.328e-05,7.328e-05,7.328e-05
194,30433.7,0.9747,10.104,0.87524,0.78331,0.32987,0.50112,0.34964,0.85994,8.66036,0.8224,7.262e-05,7.262e-05,7.262e-05
195,30603.5,0.98522,10.2251,0.88115,0.8102,0.33136,0.49416,0.35006,0.81064,8.5885,0.81881,7.196e-05,7.196e-05,7.196e-05
196,30773.6,0.97431,10.0304,0.892,0.75849,0.3441,0.49957,0.35728,0.75874,8.45753,0.81259,7.13e-05,7.13e-05,7.13e-05
197,30924.5,0.9949,10.0289,0.87799,0.74919,0.33491,0.50193,0.35528,0.7907,8.53657,0.81589,7.064e-05,7.064e-05,7.064e-05
198,31040.6,0.97595,10.1073,0.88409,0.75872,0.34216,0.50504,0.35517,0.79795,8.5521,0.81707,6.998e-05,6.998e-05,6.998e-05
199,31215.2,1.01761,10.1978,0.88568,0.76202,0.33065,0.4972,0.36163,0.76118,8.48587,0.81301,6.932e-05,6.932e-05,6.932e-05
200,31329.9,1.00243,10.1788,0.89464,0.75012,0.33581,0.50548,0.3542,0.82385,8.60185,0.81683,6.866e-05,6.866e-05,6.866e-05
201,31443.9,0.9953,10.0464,0.87778,0.75868,0.32003,0.49166,0.34896,0.79089,8.64798,0.81596,6.8e-05,6.8e-05,6.8e-05
202,31593,0.9743,9.89574,0.87789,0.75226,0.32888,0.50416,0.36041,0.77568,8.60072,0.81078,6.734e-05,6.734e-05,6.734e-05
203,31767.5,1.0223,10.1137,0.88413,0.7688,0.31947,0.49282,0.34927,0.78088,8.58562,0.81231,6.668e-05,6.668e-05,6.668e-05
204,31895.7,1.00059,9.93049,0.88578,0.77755,0.33285,0.50692,0.36824,0.75655,8.50705,0.80895,6.602e-05,6.602e-05,6.602e-05
205,32068.9,1.01532,10.2144,0.88568,0.76174,0.33131,0.50297,0.36015,0.77155,8.50803,0.81252,6.536e-05,6.536e-05,6.536e-05
206,32187.4,0.97815,10.2089,0.88559,0.72624,0.33139,0.48901,0.35021,0.83681,8.64447,0.81642,6.47e-05,6.47e-05,6.47e-05
207,32300.6,0.97211,9.98542,0.89139,0.70975,0.34542,0.50682,0.36556,0.7277,8.55089,0.81185,6.404e-05,6.404e-05,6.404e-05
208,32412.4,0.96298,9.76807,0.87666,0.7624,0.33941,0.51114,0.36589,0.8074,8.56025,0.81253,6.338e-05,6.338e-05,6.338e-05
209,32526,0.9971,9.95537,0.89064,0.77439,0.32954,0.51,0.36576,0.78084,8.48231,0.81262,6.272e-05,6.272e-05,6.272e-05
210,32638.5,0.97587,9.95187,0.88364,0.78034,0.32603,0.50905,0.36587,0.75791,8.56005,0.81271,6.206e-05,6.206e-05,6.206e-05
211,32753.9,0.99657,10.0853,0.89019,0.78235,0.33648,0.51396,0.35812,0.88273,8.58394,0.81858,6.14e-05,6.14e-05,6.14e-05
212,32867.9,0.99389,9.94847,0.8801,0.73023,0.34115,0.51263,0.36632,0.83709,8.51273,0.81589,6.074e-05,6.074e-05,6.074e-05
213,32983.8,0.998,10.0236,0.87791,0.74263,0.3418,0.51595,0.37555,0.73969,8.40957,0.80626,6.008e-05,6.008e-05,6.008e-05
214,33098.7,0.99008,9.99366,0.88059,0.77387,0.33838,0.52602,0.37254,0.80057,8.42665,0.81524,5.942e-05,5.942e-05,5.942e-05
215,33213.8,0.95948,9.87917,0.88389,0.77951,0.34204,0.5258,0.37491,0.78353,8.45304,0.81564,5.876e-05,5.876e-05,5.876e-05
216,33326.8,0.96695,10.0192,0.86888,0.78793,0.34359,0.52265,0.37426,0.78016,8.40434,0.81505,5.81e-05,5.81e-05,5.81e-05
217,33441.6,0.9928,10.034,0.89059,0.76062,0.35254,0.51481,0.36762,0.79217,8.47133,0.81306,5.744e-05,5.744e-05,5.744e-05
218,33553.7,0.96383,9.90201,0.87483,0.79317,0.34582,0.51377,0.36297,0.83248,8.49336,0.81462,5.678e-05,5.678e-05,5.678e-05
219,33668.6,0.99031,9.97524,0.88651,0.80438,0.33607,0.51239,0.36255,0.80909,8.46382,0.81296,5.612e-05,5.612e-05,5.612e-05
220,33782.1,0.9911,9.89714,0.89012,0.78397,0.34505,0.52563,0.37113,0.79561,8.42978,0.81456,5.546e-05,5.546e-05,5.546e-05
221,33893.8,1.00816,10.0573,0.88506,0.78166,0.34284,0.52727,0.37733,0.83302,8.46133,0.818,5.48e-05,5.48e-05,5.48e-05
222,34007.8,0.96559,9.81178,0.87228,0.78336,0.34998,0.52085,0.3734,0.8239,8.41125,0.81634,5.414e-05,5.414e-05,5.414e-05
223,34120.1,0.99288,9.95354,0.88483,0.77366,0.35027,0.51689,0.3655,0.85195,8.36685,0.82164,5.348e-05,5.348e-05,5.348e-05
224,34234.2,1.00643,9.91596,0.88046,0.80528,0.34448,0.5278,0.3718,0.83236,8.36153,0.81865,5.282e-05,5.282e-05,5.282e-05
225,34346.8,0.99191,10.0117,0.879,0.81972,0.35134,0.53507,0.38762,0.83402,8.38712,0.81628,5.216e-05,5.216e-05,5.216e-05
226,34462.3,0.97467,10.0079,0.8832,0.7935,0.35248,0.52956,0.38396,0.78528,8.41497,0.813,5.15e-05,5.15e-05,5.15e-05
227,34576,0.95497,9.66447,0.8742,0.78037,0.34976,0.53212,0.37894,0.81789,8.42357,0.81327,5.084e-05,5.084e-05,5.084e-05
228,34690.2,0.97588,9.80951,0.8847,0.78191,0.34814,0.52782,0.37686,0.81046,8.38623,0.81153,5.018e-05,5.018e-05,5.018e-05
229,34807,0.95557,9.79123,0.87659,0.79173,0.35824,0.52893,0.37943,0.78669,8.42394,0.81437,4.952e-05,4.952e-05,4.952e-05
230,34926.6,0.98956,9.89084,0.87689,0.80573,0.34857,0.53052,0.38831,0.75214,8.386,0.81504,4.886e-05,4.886e-05,4.886e-05
231,35039.3,0.98613,9.95842,0.89053,0.75723,0.35965,0.54244,0.39924,0.78003,8.33501,0.81266,4.82e-05,4.82e-05,4.82e-05
232,35157.1,0.97574,9.83665,0.88811,0.75973,0.35213,0.52613,0.38176,0.75681,8.33525,0.81198,4.754e-05,4.754e-05,4.754e-05
233,35271.3,0.97833,9.96025,0.87799,0.77193,0.35501,0.52122,0.37531,0.76661,8.43871,0.81172,4.688e-05,4.688e-05,4.688e-05
234,35389.3,0.95791,9.88559,0.87128,0.81001,0.35347,0.52901,0.38641,0.78645,8.36508,0.81039,4.622e-05,4.622e-05,4.622e-05
235,35555.1,0.95645,9.6217,0.87483,0.77234,0.36026,0.54222,0.40592,0.74735,8.28514,0.80619,4.556e-05,4.556e-05,4.556e-05
236,35693.6,0.97025,9.87215,0.87615,0.78039,0.36959,0.54016,0.39572,0.7706,8.2575,0.80986,4.49e-05,4.49e-05,4.49e-05
237,35866.1,0.96827,9.95062,0.87761,0.79632,0.36101,0.52443,0.38458,0.73264,8.23018,0.8105,4.424e-05,4.424e-05,4.424e-05
238,36040.6,0.92556,9.50203,0.86384,0.81054,0.35138,0.53151,0.38581,0.75816,8.24374,0.8113,4.358e-05,4.358e-05,4.358e-05
239,36222.1,0.97374,9.76705,0.88078,0.81436,0.3521,0.53044,0.38579,0.76688,8.2534,0.81061,4.292e-05,4.292e-05,4.292e-05
240,36458.5,0.99126,9.8895,0.88248,0.79855,0.35711,0.52972,0.39094,0.74134,8.21671,0.8093,4.226e-05,4.226e-05,4.226e-05
241,36636.5,0.95726,9.80983,0.87586,0.78701,0.36839,0.53833,0.39593,0.76137,8.17031,0.81127,4.16e-05,4.16e-05,4.16e-05
242,36805.7,0.9906,9.90252,0.88581,0.79549,0.36576,0.5407,0.39611,0.77104,8.16905,0.81352,4.094e-05,4.094e-05,4.094e-05
243,36975.8,0.95653,9.6219,0.87822,0.79979,0.36711,0.5391,0.3935,0.73263,8.13563,0.80965,4.028e-05,4.028e-05,4.028e-05
244,37148.8,0.97413,9.81981,0.88173,0.80912,0.37128,0.54107,0.39289,0.78014,8.12588,0.81462,3.962e-05,3.962e-05,3.962e-05
245,37316.8,0.95195,9.41512,0.87539,0.80989,0.37044,0.54613,0.39815,0.7581,8.11946,0.81303,3.896e-05,3.896e-05,3.896e-05
246,37487.3,0.97006,9.73623,0.88549,0.81439,0.36957,0.54403,0.40091,0.75675,8.11365,0.81106,3.83e-05,3.83e-05,3.83e-05
247,37656.7,0.95014,9.64876,0.87608,0.82459,0.3612,0.54006,0.40184,0.70592,8.12813,0.80652,3.764e-05,3.764e-05,3.764e-05
248,37826,0.97535,9.78493,0.87773,0.80717,0.36283,0.53254,0.39917,0.72147,8.14737,0.80761,3.698e-05,3.698e-05,3.698e-05
249,37992.9,0.95316,9.61985,0.8774,0.79315,0.36234,0.53826,0.39412,0.76323,8.16106,0.81041,3.632e-05,3.632e-05,3.632e-05
250,38161.2,0.96614,9.78467,0.88259,0.78892,0.3724,0.54081,0.39391,0.74781,8.14097,0.81054,3.566e-05,3.566e-05,3.566e-05
251,38288,0.96227,9.45418,0.87864,0.75264,0.37191,0.54472,0.39906,0.76827,8.19282,0.81256,3.5e-05,3.5e-05,3.5e-05
252,38403.4,0.95328,9.682,0.87276,0.77542,0.37101,0.53878,0.40134,0.73595,8.17041,0.80822,3.434e-05,3.434e-05,3.434e-05
253,38516.7,0.93639,9.69458,0.87822,0.77693,0.36376,0.53618,0.39971,0.76867,8.10532,0.80935,3.368e-05,3.368e-05,3.368e-05
254,38630.1,0.95053,9.65503,0.87955,0.7872,0.36091,0.5403,0.39077,0.76111,8.15888,0.81195,3.302e-05,3.302e-05,3.302e-05
255,38752.1,0.96116,9.68976,0.88041,0.79555,0.36023,0.52799,0.38685,0.76601,8.20916,0.81528,3.236e-05,3.236e-05,3.236e-05
256,38871.6,0.94258,9.66761,0.87037,0.79694,0.35624,0.53367,0.39186,0.74565,8.21586,0.81065,3.17e-05,3.17e-05,3.17e-05
257,39041.2,0.95024,9.67538,0.8799,0.75449,0.36984,0.53844,0.40639,0.74296,8.19193,0.80879,3.104e-05,3.104e-05,3.104e-05
258,39212.9,0.97739,9.93306,0.88248,0.77368,0.36981,0.5411,0.40479,0.74425,8.21324,0.808,3.038e-05,3.038e-05,3.038e-05
259,39388.2,0.97218,9.67438,0.8728,0.77928,0.37212,0.54431,0.39428,0.76782,8.21863,0.81008,2.972e-05,2.972e-05,2.972e-05
260,39556.6,0.95793,9.83953,0.878,0.7592,0.37199,0.5396,0.39515,0.74488,8.17501,0.81066,2.906e-05,2.906e-05,2.906e-05
261,39728.5,0.92398,9.62453,0.8687,0.80748,0.37453,0.53912,0.39575,0.75857,8.19162,0.81056,2.84e-05,2.84e-05,2.84e-05
262,39898.9,0.93389,9.65814,0.87668,0.80733,0.36942,0.53231,0.3932,0.75079,8.17976,0.81004,2.774e-05,2.774e-05,2.774e-05
263,40069.4,0.95201,9.62366,0.87393,0.80691,0.36065,0.5333,0.39395,0.77275,8.25649,0.81294,2.708e-05,2.708e-05,2.708e-05
264,40242.8,0.96148,9.52126,0.88186,0.80051,0.36538,0.5335,0.39577,0.71687,8.15898,0.80786,2.642e-05,2.642e-05,2.642e-05
265,40413.3,0.9577,9.63227,0.87908,0.78629,0.36774,0.54566,0.40357,0.74023,8.13044,0.8088,2.576e-05,2.576e-05,2.576e-05
266,40586.7,0.95652,9.71566,0.87401,0.81413,0.3632,0.54699,0.40587,0.76061,8.11625,0.80849,2.51e-05,2.51e-05,2.51e-05
267,40757.8,0.94774,9.46917,0.87125,0.81732,0.35646,0.53815,0.39724,0.7713,8.12347,0.80996,2.444e-05,2.444e-05,2.444e-05
268,40928.5,0.96155,9.5779,0.88696,0.80769,0.3655,0.54488,0.40216,0.74202,8.07417,0.80791,2.378e-05,2.378e-05,2.378e-05
269,41102.1,0.95606,9.54403,0.88186,0.80847,0.37039,0.5503,0.41125,0.76627,8.10299,0.80848,2.312e-05,2.312e-05,2.312e-05
270,41251.7,0.96238,9.53728,0.88247,0.76174,0.36935,0.54567,0.41092,0.73927,8.07177,0.80843,2.246e-05,2.246e-05,2.246e-05
271,41367.9,0.94715,9.62728,0.8788,0.81283,0.36318,0.5449,0.40709,0.77068,8.11198,0.81005,2.18e-05,2.18e-05,2.18e-05
272,41539.4,0.92564,9.51629,0.87455,0.80095,0.36179,0.54,0.39948,0.75383,8.09588,0.80948,2.114e-05,2.114e-05,2.114e-05
273,41712.9,0.94321,9.59153,0.87426,0.81714,0.36148,0.54341,0.40615,0.74585,8.04341,0.80779,2.048e-05,2.048e-05,2.048e-05
274,41891.1,0.93864,9.58005,0.88,0.81247,0.36239,0.54611,0.41196,0.73124,7.99796,0.80815,1.982e-05,1.982e-05,1.982e-05
275,42063.2,0.93785,9.41745,0.8718,0.80396,0.36761,0.54389,0.40479,0.75847,8.01364,0.81061,1.916e-05,1.916e-05,1.916e-05
276,42229.3,0.94383,9.6375,0.88282,0.79677,0.36979,0.54965,0.4081,0.75418,8.03333,0.81036,1.85e-05,1.85e-05,1.85e-05
277,42400.6,0.93581,9.68283,0.87295,0.80259,0.37019,0.5469,0.41125,0.74933,8.05063,0.80963,1.784e-05,1.784e-05,1.784e-05
278,42567.7,0.93525,9.5675,0.8724,0.83718,0.37012,0.54955,0.40836,0.75423,8.13053,0.80932,1.718e-05,1.718e-05,1.718e-05
279,42747.8,0.9217,9.48118,0.87001,0.82185,0.36911,0.54957,0.41052,0.73348,8.07844,0.80754,1.652e-05,1.652e-05,1.652e-05
280,42930.8,0.95646,9.52787,0.88078,0.79261,0.37208,0.54402,0.40345,0.72799,8.05965,0.80728,1.586e-05,1.586e-05,1.586e-05
281,43103.7,0.93056,9.63956,0.86611,0.79439,0.3646,0.54638,0.41256,0.70138,8.01405,0.80335,1.52e-05,1.52e-05,1.52e-05
282,43274.4,0.95413,9.55358,0.87825,0.7946,0.36933,0.54855,0.41082,0.75376,8.08253,0.80701,1.454e-05,1.454e-05,1.454e-05
283,43445.2,0.93169,9.42678,0.87094,0.79284,0.36867,0.54489,0.41049,0.72755,8.04585,0.80636,1.388e-05,1.388e-05,1.388e-05
284,43615.8,0.94618,9.5955,0.86968,0.80183,0.36792,0.54443,0.40866,0.72351,8.03989,0.80614,1.322e-05,1.322e-05,1.322e-05
285,43778.7,0.9373,9.65008,0.87928,0.79986,0.36372,0.54337,0.40235,0.74496,8.06175,0.80744,1.256e-05,1.256e-05,1.256e-05
286,43944.2,0.93227,9.60261,0.88116,0.79439,0.36719,0.54379,0.4023,0.76068,8.0787,0.80869,1.19e-05,1.19e-05,1.19e-05
287,44107.1,0.94478,9.41051,0.88047,0.79904,0.37216,0.54749,0.40678,0.75793,8.09015,0.80885,1.124e-05,1.124e-05,1.124e-05
288,44270.4,0.95016,9.58966,0.87161,0.80473,0.36841,0.54552,0.40848,0.72123,8.0322,0.80678,1.058e-05,1.058e-05,1.058e-05
289,44430.2,0.94845,9.38596,0.87545,0.8091,0.36648,0.54322,0.40147,0.75448,8.07349,0.80837,9.92e-06,9.92e-06,9.92e-06
290,44594.6,0.93504,9.51262,0.88019,0.8137,0.36702,0.54369,0.4047,0.75713,8.09052,0.8089,9.26e-06,9.26e-06,9.26e-06
291,44738.1,0.77232,8.42161,0.85074,0.80333,0.37147,0.54386,0.40448,0.76801,8.187,0.80893,8.6e-06,8.6e-06,8.6e-06
292,44878.8,0.76345,8.34482,0.84768,0.79242,0.37437,0.54731,0.39833,0.79562,8.27008,0.81197,7.94e-06,7.94e-06,7.94e-06
293,45015.4,0.7689,8.14947,0.84158,0.78927,0.37721,0.54824,0.4028,0.79031,8.24542,0.81075,7.28e-06,7.28e-06,7.28e-06
294,45145.8,0.74003,8.23725,0.83963,0.79309,0.37745,0.5471,0.404,0.77782,8.24323,0.80844,6.62e-06,6.62e-06,6.62e-06
295,45276.8,0.74778,8.11406,0.85024,0.78211,0.37757,0.55415,0.40724,0.76709,8.22423,0.8075,5.96e-06,5.96e-06,5.96e-06
296,45408.4,0.75524,8.21344,0.84328,0.78912,0.37606,0.55505,0.40928,0.76852,8.18658,0.80783,5.3e-06,5.3e-06,5.3e-06
297,45540.3,0.7601,8.36603,0.84953,0.77823,0.37678,0.55144,0.40632,0.77583,8.1856,0.80746,4.64e-06,4.64e-06,4.64e-06
298,45674.2,0.7517,8.20063,0.84242,0.78085,0.37678,0.55395,0.41279,0.76209,8.16772,0.80625,3.98e-06,3.98e-06,3.98e-06
299,45809.2,0.73881,8.08054,0.83513,0.78023,0.37695,0.55404,0.41294,0.75903,8.15256,0.80565,3.32e-06,3.32e-06,3.32e-06
300,45947.4,0.76285,8.07935,0.84137,0.78284,0.37716,0.55344,0.41031,0.76849,8.16793,0.80634,2.66e-06,2.66e-06,2.66e-06
1,161.649,2.15938,31.3669,1.25195,0,0,0,0,1.89965,28.4796,1.1264,0.0801663,3.97468e-05,3.97468e-05
1,130.015,2.15938,31.3669,1.25195,0,0,0,0,1.89965,28.4796,1.1264,0.0801663,3.97468e-05,3.97468e-05
2,252.801,1.9486,25.4076,1.17256,0.00617,0.00245,0.00325,0.00227,1.86292,24.1018,1.08137,0.0602061,7.94837e-05,7.94837e-05
3,384.988,1.90693,23.9142,1.14911,0,0,0,0,1.71991,21.6929,1.04439,0.0402455,0.000118957,0.000118957
4,509.145,1.83082,22.5662,1.13094,0.10367,0.33092,0.09745,0.07709,1.34864,19.4021,0.97085,0.0202847,0.000158165,0.000158165
5,636.62,1.77394,21.7562,1.12238,0.12463,0.10411,0.0839,0.06536,1.48423,18.7963,1.00122,0.000323692,0.00019711,0.00019711
6,754.614,1.71793,20.4632,1.08349,0.13435,0.19643,0.0967,0.07371,1.42748,16.8512,0.971,0.0001967,0.0001967,0.0001967
7,870.827,1.67324,20.0626,1.07136,0.12805,0.24974,0.09576,0.08017,1.33728,16.2049,0.95125,0.00019604,0.00019604,0.00019604
8,985.756,1.66913,19.3353,1.08762,0.13677,0.42079,0.11599,0.09038,1.24382,15.6206,0.93403,0.00019538,0.00019538,0.00019538
9,1099.08,1.5767,18.7895,1.04068,0.12756,0.46367,0.11634,0.07456,1.56686,15.6166,0.97214,0.00019472,0.00019472,0.00019472
10,1214.96,1.62713,18.5837,1.04862,0.14423,0.34543,0.11032,0.06477,1.69225,15.1563,0.99725,0.00019406,0.00019406,0.00019406
11,1329.09,1.61519,18.0814,1.04522,0.14893,0.32777,0.11591,0.06655,1.64216,14.5974,0.97955,0.0001934,0.0001934,0.0001934
12,1443.69,1.57475,17.3616,1.02748,0.15011,0.39247,0.12708,0.08842,1.33978,14.0092,0.92164,0.00019274,0.00019274,0.00019274
13,1559.89,1.57028,17.2765,1.04282,0.14086,0.44362,0.13033,0.09541,1.15594,13.5961,0.89471,0.00019208,0.00019208,0.00019208
14,1673.27,1.56186,17.1038,1.02519,0.14855,0.48424,0.14567,0.10081,1.24925,13.3128,0.9109,0.00019142,0.00019142,0.00019142
15,1788.1,1.50826,16.6172,1.02576,0.14994,0.61299,0.16697,0.10734,1.29925,12.9492,0.91531,0.00019076,0.00019076,0.00019076
16,3191.12,1.456,15.9924,1.00097,0.15978,0.57362,0.18263,0.11181,1.37448,12.9015,0.91709,0.0001901,0.0001901,0.0001901
17,3310.38,1.49353,16.1657,1.01717,0.15009,0.65946,0.19371,0.12106,1.40655,13.0771,0.93369,0.00018944,0.00018944,0.00018944
18,3424.49,1.48039,16.1481,1.01307,0.16055,0.63557,0.20096,0.12861,1.31144,12.6927,0.90051,0.00018878,0.00018878,0.00018878
19,3540.24,1.47725,15.9354,1.00528,0.15313,0.59148,0.19776,0.1357,1.19092,12.4468,0.89201,0.00018812,0.00018812,0.00018812
20,3661.8,1.46316,15.8665,1.01427,0.16317,0.62226,0.20717,0.14015,1.16389,12.1152,0.88832,0.00018746,0.00018746,0.00018746
21,3775.9,1.42562,15.5056,0.99386,0.14721,0.71674,0.20673,0.13899,1.20858,12.4877,0.90223,0.0001868,0.0001868,0.0001868
22,3890.67,1.43754,15.5462,1.00139,0.22429,0.55193,0.21921,0.14979,1.20993,12.0818,0.89046,0.00018614,0.00018614,0.00018614
23,4008.66,1.41367,15.5283,0.99276,0.15904,0.70527,0.23185,0.15508,1.21635,11.9627,0.89365,0.00018548,0.00018548,0.00018548
24,4124.69,1.42644,15.2655,0.98782,0.17576,0.68245,0.22721,0.14542,1.28624,11.989,0.90416,0.00018482,0.00018482,0.00018482
25,4242.09,1.42354,15.2149,0.98546,0.16062,0.69919,0.23871,0.1493,1.36063,11.9275,0.90471,0.00018416,0.00018416,0.00018416
1,123.46,2.15938,31.3669,1.25195,0,0,0,0,1.89965,28.4796,1.1264,0.0801663,3.97468e-05,3.97468e-05
2,242.14,1.9466,25.4161,1.17091,0.00789,0.00245,0.00249,0.00174,1.81572,23.6181,1.0692,0.0602037,7.71152e-05,7.71152e-05
3,360.101,1.90844,23.9575,1.14812,0,0,0,0,1.66931,21.0568,1.03337,0.0402384,0.000111844,0.000111844
4,481.356,1.83127,22.6117,1.13124,0.10686,0.29436,0.08795,0.0683,1.38042,19.0671,0.97335,0.0202705,0.000143932,0.000143932
5,610.833,1.78415,21.8539,1.1257,0.11784,0.11351,0.08104,0.06699,1.41881,18.7672,0.98491,0.000299963,0.00017338,0.00017338
6,738.129,1.7343,20.6066,1.08756,0.12935,0.27356,0.1056,0.08469,1.3254,16.8318,0.96584,0.000167,0.000167,0.000167
7,904.061,1.70177,20.2667,1.07792,0.13693,0.26412,0.09483,0.0729,1.29526,16.2032,0.93769,0.0001604,0.0001604,0.0001604
8,1046.22,1.68685,19.5191,1.08939,0.14571,0.34828,0.10885,0.0849,1.30934,15.6233,0.94592,0.0001538,0.0001538,0.0001538
9,1166.4,1.60748,19.1187,1.04853,0.13913,0.34903,0.10764,0.06458,1.65539,15.3779,1.00187,0.0001472,0.0001472,0.0001472
10,1290.41,1.61834,18.7631,1.04607,0.14074,0.40494,0.1141,0.07751,1.44249,14.9948,0.95502,0.0001406,0.0001406,0.0001406
11,1419.17,1.60489,18.3111,1.0477,0.14357,0.32973,0.112,0.07819,1.4182,15.072,0.94961,0.000134,0.000134,0.000134
12,1551.16,1.59253,17.857,1.03913,0.14145,0.42873,0.12314,0.09463,1.1957,14.6395,0.91601,0.0001274,0.0001274,0.0001274
13,1669.45,1.5688,17.6466,1.04221,0.14375,0.39562,0.13237,0.10095,1.14126,14.044,0.89992,0.0001208,0.0001208,0.0001208
14,1804.87,1.53838,17.4624,1.0247,0.13974,0.51626,0.13346,0.09286,1.31723,13.9526,0.92293,0.0001142,0.0001142,0.0001142
15,1940.01,1.52981,17.0558,1.03131,0.13996,0.54772,0.15094,0.09264,1.37284,13.2622,0.92808,0.0001076,0.0001076,0.0001076
16,2073.37,1.48305,16.5022,1.01037,0.14097,0.60972,0.15419,0.10463,1.30158,13.3262,0.91116,0.000101,0.000101,0.000101
17,2196.63,1.49168,16.565,1.02292,0.1397,0.6138,0.16312,0.1137,1.21884,13.2732,0.89163,9.44e-05,9.44e-05,9.44e-05
18,2324.15,1.47619,16.6603,1.01682,0.14426,0.55308,0.16075,0.11019,1.15209,12.7432,0.88724,8.78e-05,8.78e-05,8.78e-05
19,2457.73,1.47739,16.5177,1.01111,0.15034,0.51714,0.16279,0.10208,1.32777,12.9942,0.90719,8.12e-05,8.12e-05,8.12e-05
20,2628.95,1.49702,16.4283,1.02289,0.14042,0.66684,0.18025,0.11474,1.3828,13.0092,0.9208,7.46e-05,7.46e-05,7.46e-05
21,2774.46,1.27713,14.6586,0.99677,0.1535,0.55385,0.1626,0.11728,1.18175,12.9073,0.89173,6.8e-05,6.8e-05,6.8e-05
22,2920.37,1.23483,14.1869,0.96329,0.15019,0.64387,0.16273,0.11516,1.28282,13.1217,0.90427,6.14e-05,6.14e-05,6.14e-05
23,3066.35,1.1887,14.0009,0.94729,0.1459,0.64325,0.17819,0.12843,1.16287,12.6127,0.87352,5.48e-05,5.48e-05,5.48e-05
24,3211.91,1.21659,13.7672,0.95762,0.159,0.66462,0.18592,0.13315,1.0702,12.3753,0.87725,4.82e-05,4.82e-05,4.82e-05
25,3355.41,1.16298,13.542,0.9512,0.1689,0.60617,0.19713,0.13865,1.08741,12.2641,0.87756,4.16e-05,4.16e-05,4.16e-05
26,3497.39,1.1746,13.5827,0.95027,0.16031,0.64384,0.20149,0.14582,1.05269,12.1256,0.86781,3.5e-05,3.5e-05,3.5e-05
27,3603.18,1.14351,13.2046,0.94542,0.1616,0.71617,0.2094,0.14633,1.11657,12.1004,0.87828,2.84e-05,2.84e-05,2.84e-05
28,3720.47,1.14628,13.2127,0.93618,0.1599,0.70572,0.21167,0.15291,1.03168,12.0677,0.86696,2.18e-05,2.18e-05,2.18e-05
29,3860.25,1.14452,13.0077,0.93869,0.16003,0.73141,0.21177,0.14989,1.05702,12.0738,0.86967,1.52e-05,1.52e-05,1.52e-05
30,3995.12,1.15516,12.8653,0.94937,0.16336,0.69645,0.21736,0.15108,1.082,12.0325,0.87322,8.6e-06,8.6e-06,8.6e-06
1,134.523,2.15938,31.3669,1.25195,0,0,0,0,1.89965,28.4796,1.1264,0.0801663,3.97468e-05,3.97468e-05
2,251.542,1.9466,25.4161,1.17091,0.00789,0.00245,0.00249,0.00174,1.81572,23.6181,1.0692,0.0602037,7.71152e-05,7.71152e-05
3,367.242,1.90844,23.9575,1.14812,0,0,0,0,1.66931,21.0568,1.03337,0.0402384,0.000111844,0.000111844
4,482.118,1.83127,22.6117,1.13124,0.10686,0.29436,0.08795,0.0683,1.38042,19.0671,0.97335,0.0202705,0.000143932,0.000143932
