epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1952.07,0.70875,1.76814,0.8465,0.43269,0.29445,0.37694,0.29114,0.69662,1.62748,0.83295,7.03e-05,7.03e-05,7.03e-05
25,3521.77,0.68548,1.66907,0.84649,0.53688,0.25881,0.39557,0.30346,0.65005,1.56689,0.82075,5.248e-05,5.248e-05,5.248e-05
17,2083.91,0.72643,1.77516,0.85339,0.32565,0.42027,0.37779,0.29119,0.63502,1.61054,0.82979,6.832e-05,6.832e-05,6.832e-05
26,3682.91,0.66786,1.69538,0.8414,0.59335,0.24334,0.39398,0.30961,0.6028,1.56961,0.8201,5.05e-05,5.05e-05,5.05e-05
18,2221.45,0.71554,1.74663,0.84795,0.33924,0.41401,0.37598,0.29246,0.62126,1.60331,0.82804,6.634e-05,6.634e-05,6.634e-05
27,3842.65,0.6946,1.72087,0.84572,0.54811,0.25706,0.40026,0.31469,0.61606,1.57261,0.82066,4.852e-05,4.852e-05,4.852e-05
19,2360.74,0.7246,1.77815,0.84292,0.53603,0.24912,0.37758,0.29303,0.68349,1.60609,0.82896,6.436e-05,6.436e-05,6.436e-05
28,4002.37,0.66991,1.69466,0.84038,0.50915,0.28813,0.39993,0.312,0.61529,1.56576,0.81968,4.654e-05,4.654e-05,4.654e-05
20,2504.16,0.71236,1.77816,0.85076,0.53909,0.25095,0.38314,0.29725,0.69522,1.60686,0.82957,6.238e-05,6.238e-05,6.238e-05
29,4163,0.68886,1.70085,0.84446,0.52703,0.27976,0.40009,0.31134,0.64635,1.5697,0.8223,4.456e-05,4.456e-05,4.456e-05
21,2642.07,0.68463,1.7027,0.83725,0.57457,0.23784,0.38135,0.29782,0.66065,1.59973,0.82591,6.04e-05,6.04e-05,6.04e-05
22,2778.86,0.7283,1.74697,0.85076,0.52136,0.26415,0.38772,0.30384,0.65131,1.59585,0.82522,5.842e-05,5.842e-05,5.842e-05
30,4320.69,0.68158,1.68381,0.84283,0.57304,0.26008,0.39853,0.31588,0.58304,1.56096,0.81854,4.258e-05,4.258e-05,4.258e-05
23,2918.74,0.6895,1.7203,0.84082,0.48093,0.28877,0.38951,0.3067,0.6218,1.57884,0.82372,5.644e-05,5.644e-05,5.644e-05
31,4480.89,0.67061,1.69943,0.83456,0.57402,0.27006,0.40555,0.31912,0.60751,1.55529,0.82015,4.06e-05,4.06e-05,4.06e-05
24,3055.93,0.68511,1.68647,0.84164,0.56199,0.2606,0.39653,0.30841,0.63147,1.57033,0.82097,5.446e-05,5.446e-05,5.446e-05
32,4641.94,0.67592,1.70532,0.83355,0.57486,0.26786,0.40046,0.31683,0.60809,1.55557,0.818,3.862e-05,3.862e-05,3.862e-05
25,3197.36,0.68548,1.66907,0.84649,0.53688,0.25881,0.39557,0.30346,0.65005,1.56689,0.82075,5.248e-05,5.248e-05,5.248e-05
33,4798.98,0.66033,1.66119,0.83488,0.5817,0.26216,0.40245,0.31932,0.60212,1.5613,0.81496,3.664e-05,3.664e-05,3.664e-05
26,3331.72,0.66786,1.69538,0.8414,0.59335,0.24334,0.39398,0.30961,0.6028,1.56961,0.8201,5.05e-05,5.05e-05,5.05e-05
34,4954.2,0.65387,1.6754,0.84084,0.55753,0.27391,0.4026,0.3181,0.61937,1.55824,0.81596,3.466e-05,3.466e-05,3.466e-05
27,3469.34,0.6946,1.72087,0.84572,0.54811,0.25706,0.40026,0.31469,0.61606,1.57261,0.82066,4.852e-05,4.852e-05,4.852e-05
35,5110.05,0.64756,1.64954,0.83009,0.55945,0.27523,0.40267,0.31734,0.56067,1.5429,0.8152,3.268e-05,3.268e-05,3.268e-05
28,3605.05,0.66991,1.69466,0.84038,0.50915,0.28813,0.39993,0.312,0.61529,1.56576,0.81968,4.654e-05,4.654e-05,4.654e-05
36,5268.23,0.64051,1.64907,0.83571,0.55899,0.26915,0.40681,0.32011,0.6134,1.56108,0.81594,3.07e-05,3.07e-05,3.07e-05
29,3745.07,0.68886,1.70085,0.84446,0.52703,0.27976,0.40009,0.31134,0.64635,1.5697,0.8223,4.456e-05,4.456e-05,4.456e-05
30,3881.5,0.68158,1.68381,0.84283,0.57304,0.26008,0.39853,0.31588,0.58304,1.56096,0.81854,4.258e-05,4.258e-05,4.258e-05
37,5423.22,0.65191,1.63276,0.83491,0.5911,0.2624,0.4061,0.31671,0.56681,1.55833,0.81463,2.872e-05,2.872e-05,2.872e-05
31,4015.18,0.67061,1.69943,0.83456,0.57402,0.27006,0.40555,0.31912,0.60751,1.55529,0.82015,4.06e-05,4.06e-05,4.06e-05
38,5578.74,0.65112,1.66332,0.83467,0.61064,0.262,0.40519,0.31703,0.61199,1.56329,0.8151,2.674e-05,2.674e-05,2.674e-05
32,4148.63,0.67592,1.70532,0.83355,0.57486,0.26786,0.40046,0.31683,0.60809,1.55557,0.818,3.862e-05,3.862e-05,3.862e-05
39,5731.09,0.66494,1.69114,0.83994,0.61777,0.25977,0.40345,0.31823,0.55691,1.55675,0.81527,2.476e-05,2.476e-05,2.476e-05
33,4283.56,0.66033,1.66119,0.83488,0.5817,0.26216,0.40245,0.31932,0.60212,1.5613,0.81496,3.664e-05,3.664e-05,3.664e-05
